"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230705","서해선","김포공항","2446","3103","20230708"
"20230705","9호선","김포공항","6984","11093","20230708"
"20230705","5호선","김포공항","9017","7657","20230708"
"20230705","공항철도 1호선","김포공항","10942","6225","20230708"
"20230705","5호선","까치산","31117","29862","20230708"
"20230705","2호선","낙성대(강감찬)","30141","29146","20230708"
"20230705","7호선","남구로","16796","17525","20230708"
"20230705","수인선","남동인더스파크","2437","2820","20230708"
"20230705","3호선","남부터미널(예술의전당)","31336","32479","20230708"
"20230705","7호선","남성","12483","11417","20230708"
"20230705","경부선","남영","10823","11158","20230708"
"20230705","8호선","남위례","7670","7977","20230708"
"20230705","경춘선","남춘천","2224","2264","20230708"
"20230705","4호선","남태령","1487","1288","20230708"
"20230705","8호선","남한산성입구(성남법원.검찰청)","14635","13012","20230708"
"20230705","7호선","내방","16540","16759","20230708"
"20230705","9호선","노들","5245","4239","20230708"
"20230705","경부선","노량진","8320","8266","20230708"
"20230705","9호선","노량진","26805","25799","20230708"
"20230705","4호선","노원","20310","23491","20230708"
"20230705","7호선","노원","22352","23448","20230708"
"20230705","3호선","녹번","17550","15828","20230708"
"20230705","6호선","녹사평(용산구청)","5384","5228","20230708"
"20230705","경원선","녹양","4825","4640","20230708"
"20230705","경원선","녹천","4924","4110","20230708"
"20230705","7호선","논현","20524","20560","20230708"
"20230705","경의선","능곡","5139","4829","20230708"
"20230705","8호선","단대오거리","13044","12948","20230708"
"20230705","수인선","달월","108","77","20230708"
"20230705","5호선","답십리","17195","15556","20230708"
"20230705","4호선","당고개","10014","8887","20230708"
"20230705","신림선","당곡","4912","4829","20230708"
"20230705","9호선","당산","21098","20913","20230708"
"20230705","2호선","당산","20088","23416","20230708"
"20230705","경부선","당정","6569","6173","20230708"
"20230705","일산선","대곡","3178","2534","20230708"
"20230705","과천선","대공원","3599","3754","20230708"
"20230705","2호선","대림(구로구청)","26749","27225","20230708"
"20230705","7호선","대림(구로구청)","9074","9037","20230708"
"20230705","분당선","대모산입구","6515","6096","20230708"
"20230705","경부선","대방","11664","12508","20230708"
"20230705","신림선","대방","2998","2314","20230708"
"20230705","경춘선","대성리","827","722","20230708"
"20230705","안산선","대야미","5479","4977","20230708"
"20230705","3호선","대청","12875","12059","20230708"
"20230705","3호선","대치","12298","12383","20230708"
"20230705","일산선","대화","15659","12232","20230708"
"20230705","6호선","대흥(서강대앞)","9899","10175","20230708"
"20230705","경원선","덕계","4870","4406","20230708"
"20230705","중앙선","덕소","5838","5776","20230708"
"20230705","경원선","덕정","5972","5569","20230708"
"20230705","3호선","도곡","5903","5926","20230708"
"20230705","분당선","도곡","8364","8241","20230708"
"20230705","중앙선","도농","12747","11367","20230708"
"20230705","2호선","도림천","1524","1572","20230708"
"20230705","경원선","도봉","6396","6234","20230708"
"20230705","7호선","도봉산","9607","10817","20230708"
"20230705","경원선","도봉산","7525","4755","20230708"
"20230705","중앙선","도심","2661","2102","20230708"
"20230705","경인선","도원","3880","3782","20230708"
"20230705","경인선","도화","4639","4257","20230708"
"20230705","3호선","독립문","8232","8280","20230708"
"20230705","6호선","독바위","3091","3074","20230708"
"20230705","경부선","독산","19709","20423","20230708"
"20230705","6호선","돌곶이","10995","10038","20230708"
"20230705","1호선","동대문","11634","11234","20230708"
"20230705","4호선","동대문","22127","22715","20230708"
"20230705","5호선","동대문역사문화공원(DDP)","3387","3912","20230708"
"20230705","2호선","동대문역사문화공원(DDP)","15010","16747","20230708"
"20230705","4호선","동대문역사문화공원(DDP)","18916","16939","20230708"
"20230705","3호선","동대입구","10181","10953","20230708"
"20230705","경원선","동두천","2219","2293","20230708"
"20230705","경원선","동두천중앙","3320","3250","20230708"
"20230705","6호선","동묘앞","8426","8502","20230708"
"20230705","1호선","동묘앞","8879","9135","20230708"
"20230705","경인선","동암","16970","17194","20230708"
"20230705","경인선","동인천","16333","15588","20230708"
"20230705","4호선","동작(현충원)","1686","1763","20230708"
"20230705","9호선","동작(현충원)","2033","1672","20230708"
"20230705","경부선","두정","6156","6272","20230708"
"20230705","5호선","둔촌동","9570","9615","20230708"
"20230705","9호선2~3단계","둔촌오륜","1253","1212","20230708"
"20230705","9호선","등촌","13067","12543","20230708"
"20230705","공항철도 1호선","디지털미디어시티","16375","15415","20230708"
"20230705","6호선","디지털미디어시티","16314","18181","20230708"
"20230705","경의선","디지털미디어시티","2974","2656","20230708"
"20230705","2호선","뚝섬","25750","27667","20230708"
"20230705","7호선","뚝섬유원지","10696","10257","20230708"
"20230705","5호선","마곡","13205","13458","20230708"
"20230705","공항철도 1호선","마곡나루(서울식물원)","12253","11459","20230708"
"20230705","9호선","마곡나루(서울식물원)","14504","14419","20230708"
"20230705","일산선","마두","8490","8655","20230708"
"20230705","7호선","마들","14564","13624","20230708"
"20230705","경춘선","마석","3995","3873","20230708"
"20230705","5호선","마장","6282","5699","20230708"
"20230705","5호선","마천","8167","7700","20230708"
"20230705","5호선","마포","16090","16517","20230708"
"20230705","6호선","마포구청","15890","14238","20230708"
"20230705","중앙선","망우","8339","7993","20230708"
"20230705","6호선","망원","15247","16331","20230708"
"20230705","경원선","망월사","8047","8237","20230708"
"20230705","분당선","망포","16643","15910","20230708"
"20230705","분당선","매교","5341","5374","20230708"
"20230705","3호선","매봉","14297","13763","20230708"
"20230705","분당선","매탄권선","5839","5724","20230708"
"20230705","7호선","먹골","11149","11031","20230708"
"20230705","7호선","면목","16116","15447","20230708"
"20230705","4호선","명동","31156","33231","20230708"
"20230705","5호선","명일","10004","10216","20230708"
"20230705","경부선","명학","9664","9474","20230708"
"20230705","분당선","모란","20587","20508","20230708"
"20230705","8호선","모란","5005","3816","20230708"
"20230705","5호선","목동","18194","19722","20230708"
"20230705","8호선","몽촌토성(평화의문)","7329","7471","20230708"
"20230705","3호선","무악재","4809","4576","20230708"
"20230705","2호선","문래","24613","25399","20230708"
"20230705","경의선","문산","5373","5331","20230708"
"20230705","8호선","문정","23989","25443","20230708"
"20230705","분당선","미금","16844","17924","20230708"
"20230705","5호선","미사","19191","19885","20230708"
"20230705","4호선","미아(서울사이버대학)","16346","15846","20230708"
"20230705","4호선","미아사거리","28840","28544","20230708"
"20230705","안산선","반월","4795","4742","20230708"
"20230705","7호선","반포","6890","6619","20230708"
"20230705","5호선","발산","24680","25415","20230708"
"20230705","2호선","방배","17591","18267","20230708"
"20230705","5호선","방이","7851","8249","20230708"
"20230705","경원선","방학","10835","10513","20230708"
"20230705","5호선","방화","7788","7523","20230708"
"20230705","장항선","배방","1112","1088","20230708"
"20230705","경의선","백마","7537","7333","20230708"
"20230705","일산선","백석","10676","10873","20230708"
"20230705","경춘선","백양리","88","90","20230708"
"20230705","경인선","백운","7835","7563","20230708"
"20230705","6호선","버티고개","2350","2346","20230708"
"20230705","과천선","범계","28782","28590","20230708"
"20230705","경춘선","별내","3497","3313","20230708"
"20230705","경부선","병점","14705","14530","20230708"
"20230705","7호선","보라매","7639","7807","20230708"
"20230705","신림선","보라매","4231","3822","20230708"
"20230705","신림선","보라매공원","2481","2727","20230708"
"20230705","신림선","보라매병원","8236","8797","20230708"
"20230705","우이신설선","보문","1675","1661","20230708"
"20230705","6호선","보문","8660","7939","20230708"
"20230705","경원선","보산","1603","1464","20230708"
"20230705","분당선","보정","2951","2682","20230708"
"20230705","8호선","복정","9772","8110","20230708"
"20230705","분당선","복정","1","0","20230708"
"20230705","장항선","봉명","1431","1457","20230708"
"20230705","9호선2~3단계","봉은사","22276","23198","20230708"
"20230705","2호선","봉천","26414","24482","20230708"
"20230705","6호선","봉화산(서울의료원)","9924","9423","20230708"
"20230705","경인선","부개","9714","9061","20230708"
"20230705","경강선","부발","2228","2044","20230708"
"20230705","경인선","부천","33406","33584","20230708"
"20230705","서해선","부천종합운동장","1931","1285","20230708"
"20230705","경인선","부평","30483","32182","20230708"
"20230705","우이신설선","북한산보국문","6611","6376","20230708"
"20230705","우이신설선","북한산우이","2981","2663","20230708"
"20230705","6호선","불광","5036","4918","20230708"
"20230705","3호선","불광","17586","18828","20230708"
"20230705","7호선","사가정","17263","17482","20230708"
"20230705","4호선","사당","26536","23431","20230708"
"20230705","2호선","사당","42059","45254","20230708"
"20230705","경춘선","사릉","2367","2324","20230708"
"20230705","수인선","사리","5447","4706","20230708"
"20230705","9호선","사평","4484","4343","20230708"
"20230705","안산선","산본","17799","19155","20230708"
"20230705","8호선","산성","5555","5551","20230708"
"20230705","6호선","삼각지","8115","7167","20230708"
"20230705","4호선","삼각지","6516","7093","20230708"
"20230705","경강선","삼동","2756","2572","20230708"
"20230705","2호선","삼성(무역센터)","61311","61853","20230708"
"20230705","9호선2~3단계","삼성중앙","8979","9335","20230708"
"20230705","일산선","삼송","21304","20459","20230708"
"20230705","우이신설선","삼양","2192","2340","20230708"
"20230705","우이신설선","삼양사거리","2770","2739","20230708"
"20230705","9호선2~3단계","삼전","8044","7439","20230708"
"20230705","분당선","상갈","5992","5710","20230708"
"20230705","4호선","상계","21103","19643","20230708"
"20230705","7호선","상도","12246","12132","20230708"
"20230705","안산선","상록수","16246","16630","20230708"
"20230705","7호선","상봉(시외버스터미널)","18221","17521","20230708"
"20230705","중앙선","상봉(시외버스터미널)","6248","6220","20230708"
"20230705","6호선","상수","9744","10981","20230708"
"20230705","2호선","상왕십리","15815","15420","20230708"
"20230705","6호선","상월곡(한국과학기술연구원)","7049","6312","20230708"
"20230705","5호선","상일동","16955","15731","20230708"
"20230705","경춘선","상천","241","232","20230708"
"20230705","6호선","새절(신사)","13990","12753","20230708"
"20230705","신림선","샛강","3246","3795","20230708"
"20230705","9호선","샛강","7206","7457","20230708"
"20230705","경의선","서강대","2459","2323","20230708"
"20230705","5호선","서대문","23055","24176","20230708"
"20230705","경부선","서동탄","1504","1314","20230708"
"20230705","경원선","서빙고","2438","2285","20230708"
"20230705","신림선","서울대벤처타운","9669","8979","20230708"
"20230705","2호선","서울대입구(관악구청)","50469","49342","20230708"
"20230705","분당선","서울숲","12752","13224","20230708"
"20230705","1호선","서울역","53987","50771","20230708"
"20230705","4호선","서울역","13791","20859","20230708"
"20230705","공항철도 1호선","서울역","11487","10191","20230708"
"20230705","경부선","서울역","7346","2473","20230708"
"20230705","경의선","서울역","5057","6354","20230708"
"20230705","신림선","서울지방병무청","3155","3388","20230708"
"20230705","신림선","서원","3627","3180","20230708"
"20230705","경부선","서정리","8504","7687","20230708"
"20230705","2호선","서초","24265","24028","20230708"
"20230705","분당선","서현","27310","27601","20230708"
"20230705","6호선","석계","13295","13565","20230708"
"20230705","경원선","석계","8100","9242","20230708"
"20230705","경부선","석수","9612","8854","20230708"
"20230705","9호선2~3단계","석촌","9660","8921","20230708"
"20230705","8호선","석촌","8670","9810","20230708"
"20230705","9호선2~3단계","석촌고분","7705","7396","20230708"
"20230705","분당선","선릉","15356","23239","20230708"
"20230705","2호선","선릉","66005","58037","20230708"
"20230705","과천선","선바위","8621","7680","20230708"
"20230705","9호선","선유도","9965","9350","20230708"
"20230705","분당선","선정릉","8376","8949","20230708"
"20230705","9호선2~3단계","선정릉","11393","12353","20230708"
"20230705","경부선","성균관대","15355","15172","20230708"
"20230705","2호선","성수","43599","48019","20230708"
"20230705","4호선","성신여대입구(돈암)","22041","21407","20230708"
"20230705","우이신설선","성신여대입구(돈암)","3551","4067","20230708"
"20230705","경부선","성환","3900","3833","20230708"
"20230705","경부선","세류","3485","3103","20230708"
"20230705","경부선","세마","3244","3112","20230708"
"20230705","경강선","세종대왕릉","370","383","20230708"
"20230705","수인선","소래포구","5130","4760","20230708"
"20230705","경인선","소사","8729","8012","20230708"
"20230705","경원선","소요산","2178","1980","20230708"
"20230705","우이신설선","솔밭공원","2916","2804","20230708"
"20230705","우이신설선","솔샘","6455","6077","20230708"
"20230705","경인선","송내","29160","28836","20230708"
"20230705","수인선","송도","2872","2624","20230708"
"20230705","5호선","송정","7061","6609","20230708"
"20230705","경부선","송탄","4323","4336","20230708"
"20230705","8호선","송파","10575","10182","20230708"
"20230705","9호선2~3단계","송파나루","5782","6203","20230708"
"20230705","분당선","수내","15868","15902","20230708"
"20230705","7호선","수락산","13400","13374","20230708"
"20230705","안산선","수리산","4608","3800","20230708"
"20230705","경의선","수색","2884","3128","20230708"
"20230705","분당선","수서","15374","15675","20230708"
"20230705","3호선","수서","19047","19460","20230708"
"20230705","분당선","수원","8439","7377","20230708"
"20230705","경부선","수원","34386","36427","20230708"
"20230705","분당선","수원시청","14218","15389","20230708"
"20230705","4호선","수유(강북구청)","36421","36789","20230708"
"20230705","8호선","수진","6063","5509","20230708"
"20230705","4호선","숙대입구(갈월)","14926","14408","20230708"
"20230705","7호선","숭실대입구(살피재)","13631","13795","20230708"
"20230705","수인선","숭의","4578","4257","20230708"
"20230705","1호선","시청","28508","28988","20230708"
"20230705","2호선","시청","29891","28952","20230708"
"20230705","분당선","신갈","5217","5070","20230708"
"20230705","5호선","신금호","7222","7521","20230708"
"20230705","5호선","신길","5044","5081","20230708"
"20230705","경부선","신길","9776","8312","20230708"
"20230705","안산선","신길온천","2025","1914","20230708"
"20230705","경춘선","신내","2517","2327","20230708"
"20230705","9호선","신논현","33820","32795","20230708"
"20230705","2호선","신답","1928","2112","20230708"
"20230705","6호선","신당","9196","9689","20230708"
"20230705","2호선","신당","15811","16359","20230708"
"20230705","2호선","신대방","27927","26592","20230708"
"20230705","7호선","신대방삼거리","16389","15573","20230708"
"20230705","2호선","신도림","53032","51772","20230708"
"20230705","경부선","신도림","4403","4581","20230708"
"20230705","경강선","신둔도예촌","1586","1512","20230708"
"20230705","2호선","신림","60489","58245","20230708"
"20230705","신림선","신림","1906","2719","20230708"
"20230705","9호선","신목동","4808","4200","20230708"
"20230705","9호선","신반포","4246","4325","20230708"
"20230705","9호선","신방화","7665","7497","20230708"
"20230705","3호선","신사","29973","31302","20230708"
"20230705","2호선","신설동","3667","3586","20230708"
"20230705","1호선","신설동","15008","14312","20230708"
"20230705","우이신설선","신설동","2510","2458","20230708"
"20230705","4호선","신용산","20307","22048","20230708"
"20230705","중앙선","신원","209","174","20230708"
"20230705","경원선","신이문","9186","8335","20230708"
"20230705","5호선","신정(은행정)","14953","12447","20230708"
"20230705","2호선","신정네거리","11203","11699","20230708"
"20230705","장항선","신창(순천향대)","1210","1190","20230708"
"20230705","2호선","신촌","39475","40348","20230708"
"20230705","경의선","신촌","1041","1313","20230708"
"20230705","수인선","신포","1966","2072","20230708"
"20230705","7호선","신풍","12650","11866","20230708"
"20230705","8호선","신흥","5525","5877","20230708"
"20230705","4호선","쌍문","31152","28841","20230708"
"20230705","장항선","쌍용(나사렛대)","2253","2136","20230708"
"20230705","장항선","아산","3335","2931","20230708"
"20230705","중앙선","아신","556","538","20230708"
"20230705","5호선","아차산(어린이대공원후문)","15526","14956","20230708"
"20230705","2호선","아현","11794","11018","20230708"
"20230705","3호선","안국","27983","28290","20230708"
"20230705","안산선","안산","12680","11447","20230708"
"20230705","6호선","안암(고대병원앞)","12849","12795","20230708"
"20230705","경부선","안양","23312","23229","20230708"
"20230705","8호선","암사","20652","18111","20230708"
"20230705","3호선","압구정","36619","39167","20230708"
"20230705","분당선","압구정로데오","20747","22955","20230708"
"20230705","5호선","애오개","7754","7600","20230708"
"20230705","경의선","야당","9190","9253","20230708"
"20230705","수인선","야목","435","322","20230708"
"20230705","분당선","야탑","27896","29762","20230708"
"20230705","6호선","약수","4100","3997","20230708"
"20230705","3호선","약수","14496","13906","20230708"
"20230705","중앙선","양수","2105","2124","20230708"
"20230705","중앙선","양원","3563","3470","20230708"
"20230705","3호선","양재(서초구청)","41178","45115","20230708"
"20230705","중앙선","양정","714","622","20230708"
"20230705","경원선","양주","7754","7373","20230708"
"20230705","2호선","양천구청","7960","8253","20230708"
"20230705","9호선","양천향교","10876","11025","20230708"
"20230705","중앙선","양평","2957","3027","20230708"
"20230705","5호선","양평","8449","8194","20230708"
"20230705","7호선","어린이대공원(세종대)","14724","14531","20230708"
"20230705","수인선","어천","1262","1284","20230708"
"20230705","9호선2~3단계","언주","12542","13017","20230708"
"20230705","5호선","여의나루","14286","15538","20230708"
"20230705","5호선","여의도","32328","34824","20230708"
"20230705","9호선","여의도","33057","32275","20230708"
"20230705","경강선","여주","2443","2352","20230708"
"20230705","경인선","역곡","28604","28424","20230708"
"20230705","2호선","역삼","60192","69071","20230708"
"20230705","6호선","역촌","4103","4968","20230708"
"20230705","수인선","연수","5140","5073","20230708"
"20230705","6호선","연신내","1","0","20230708"
"20230705","3호선","연신내","37385","35467","20230708"
"20230705","9호선","염창","19271","18795","20230708"
"20230705","경부선","영등포","41489","42411","20230708"
"20230705","2호선","영등포구청","24290","24762","20230708"
"20230705","5호선","영등포구청","5092","5010","20230708"
"20230705","5호선","영등포시장","11872","12094","20230708"
"20230705","공항철도 1호선","영종","4286","4217","20230708"
"20230705","분당선","영통","9364","9604","20230708"
"20230705","5호선","오금","4211","4196","20230708"
"20230705","3호선","오금","7227","6437","20230708"
"20230705","경인선","오류동","12801","11855","20230708"
"20230705","분당선","오리","12676","10633","20230708"
"20230705","5호선","오목교(목동운동장앞)","24342","25493","20230708"
"20230705","수인선","오목천","4022","3593","20230708"
"20230705","중앙선","오빈","373","336","20230708"
"20230705","경부선","오산","9898","10195","20230708"
"20230705","경부선","오산대","3820","3576","20230708"
"20230705","안산선","오이도","8499","8303","20230708"
"20230705","3호선","옥수","10082","10166","20230708"
"20230705","경원선","옥수","50","38","20230708"
"20230705","경인선","온수(성공회대입구)","7089","6730","20230708"
"20230705","7호선","온수(성공회대입구)","11018","9960","20230708"
"20230705","장항선","온양온천","3879","4026","20230708"
"20230705","9호선2~3단계","올림픽공원(한국체대)","7055","7052","20230708"
"20230705","5호선","올림픽공원(한국체대)","5016","4240","20230708"
"20230705","2호선","왕십리(성동구청)","16836","14983","20230708"
"20230705","경원선","왕십리(성동구청)","17335","17538","20230708"
"20230705","5호선","왕십리(성동구청)","4969","5595","20230708"
"20230705","경원선","외대앞","9202","9035","20230708"
"20230705","2호선","용답","3020","2950","20230708"
"20230705","2호선","용두(동대문구청)","2632","2704","20230708"
"20230705","7호선","용마산(용마폭포공원)","6532","6350","20230708"
"20230705","중앙선","용문","2734","2685","20230708"
"20230705","경부선","용산","38742","39396","20230708"
"20230705","5호선","우장산","16472","16078","20230708"
"20230705","중앙선","운길산","738","729","20230708"
"20230705","공항철도 1호선","운서","9363","9708","20230708"
"20230705","경의선","운정","7682","7129","20230708"
"20230705","경의선","운천","3","3","20230708"
"20230705","일산선","원당","12092","11432","20230708"
"20230705","중앙선","원덕","370","371","20230708"
"20230705","수인선","원인재","4854","4850","20230708"
"20230705","서해선","원종","4654","4708","20230708"
"20230705","일산선","원흥","12787","12181","20230708"
"20230705","경원선","월계","7317","6884","20230708"
"20230705","6호선","월곡(동덕여대)","12651","12529","20230708"
"20230705","수인선","월곶","3137","2889","20230708"
"20230705","6호선","월드컵경기장(성산)","5076","5248","20230708"
"20230705","경의선","월롱","2314","2068","20230708"
"20230705","3호선","을지로3가","13419","13650","20230708"
"20230705","2호선","을지로3가","28219","28582","20230708"
"20230705","2호선","을지로4가","15309","15475","20230708"
"20230705","5호선","을지로4가","7442","7362","20230708"
"20230705","2호선","을지로입구","52679","54242","20230708"
"20230705","경원선","응봉","2101","1746","20230708"
"20230705","6호선","응암","19033","18954","20230708"
"20230705","경부선","의왕","9736","9742","20230708"
"20230705","경원선","의정부","19314","19955","20230708"
"20230705","2호선","이대","16496","17644","20230708"
"20230705","경강선","이매","1269","1145","20230708"
"20230705","분당선","이매","6478","6060","20230708"
"20230705","7호선","이수","17451","16966","20230708"
"20230705","경강선","이천","2722","2901","20230708"
"20230705","4호선","이촌(국립중앙박물관)","11316","12339","20230708"
"20230705","경원선","이촌(국립중앙박물관)","4625","3487","20230708"
"20230705","6호선","이태원","11235","11522","20230708"
"20230705","과천선","인덕원","26802","27338","20230708"
"20230705","수인선","인천","1150","1823","20230708"
"20230705","경인선","인천","3974","3051","20230708"
"20230705","공항철도 1호선","인천공항1터미널","12326","12209","20230708"
"20230705","공항철도 1호선","인천공항2터미널","6077","5559","20230708"
"20230705","수인선","인천논현","6216","6552","20230708"
"20230705","수인선","인하대","6594","6230","20230708"
"20230705","경의선","일산","10849","10648","20230708"
"20230705","3호선","일원","12645","12169","20230708"
"20230705","경의선","임진강","9","8","20230708"
"20230705","2호선","잠실(송파구청)","80479","80471","20230708"
"20230705","8호선","잠실(송파구청)","16636","19616","20230708"
"20230705","2호선","잠실나루","17331","16782","20230708"
"20230705","2호선","잠실새내","25639","25589","20230708"
"20230705","3호선","잠원","5623","5247","20230708"
"20230705","7호선","장승배기","10326","10169","20230708"
"20230705","7호선","장암","2852","1087","20230708"
"20230705","8호선","장지","19103","17549","20230708"
"20230705","5호선","장한평","21236","21131","20230708"
"20230705","우이신설선","정릉","4951","4645","20230708"
"20230705","일산선","정발산","8461","8546","20230708"
"20230705","과천선","정부과천청사","12937","13288","20230708"
"20230705","안산선","정왕","8875","9323","20230708"
"20230705","분당선","정자","21377","21504","20230708"
"20230705","1호선","제기동","17670","17765","20230708"
"20230705","경인선","제물포","11531","11013","20230708"
"20230705","1호선","종각","44080","44097","20230708"
"20230705","3호선","종로3가","11028","12795","20230708"
"20230705","1호선","종로3가","28034","25533","20230708"
"20230705","5호선","종로3가","15455","15149","20230708"
"20230705","1호선","종로5가","26205","25896","20230708"
"20230705","2호선","종합운동장","12858","13623","20230708"
"20230705","9호선2~3단계","종합운동장","5014","5265","20230708"
"20230705","경인선","주안","19991","18228","20230708"
"20230705","일산선","주엽","10460","10622","20230708"
"20230705","분당선","죽전","14088","15542","20230708"
"20230705","7호선","중계","16827","15331","20230708"
"20230705","7호선","중곡","12343","11391","20230708"
"20230705","경인선","중동","10101","9390","20230708"
"20230705","중앙선","중랑","6110","5789","20230708"
"20230705","안산선","중앙","19654","20450","20230708"
"20230705","9호선2~3단계","중앙보훈병원","13662","11891","20230708"
"20230705","7호선","중화","11852","11435","20230708"
"20230705","9호선","증미","8895","8455","20230708"
"20230705","6호선","증산(명지대앞)","10760","10711","20230708"
"20230705","일산선","지축","1","0","20230708"
"20230705","3호선","지축","7283","7203","20230708"
"20230705","중앙선","지평","54","75","20230708"
"20230705","경원선","지행","6755","6755","20230708"
"20230705","경부선","직산","980","903","20230708"
"20230705","경부선","진위","1998","1785","20230708"
"20230705","4호선","창동","27386","28752","20230708"
"20230705","6호선","창신","3923","3339","20230708"
"20230705","경춘선","천마산","1712","1578","20230708"
"20230705","경부선","천안","5284","5443","20230708"
"20230705","7호선","천왕","13147","12569","20230708"
"20230705","8호선","천호(풍납토성)","15984","18256","20230708"
"20230705","5호선","천호(풍납토성)","20232","20202","20230708"
"20230705","7호선","철산","23247","23500","20230708"
"20230705","5호선","청구","4408","4042","20230708"
"20230705","6호선","청구","4270","4367","20230708"
"20230705","7호선","청담","21829","24208","20230708"
"20230705","공항철도 1호선","청라국제도시","7547","7115","20230708"
"20230705","1호선","청량리(서울시립대입구)","20617","20330","20230708"
"20230705","경원선","청량리(서울시립대입구)","15598","16488","20230708"
"20230705","분당선","청명","4743","4558","20230708"
"20230705","경춘선","청평","1821","1875","20230708"
"20230705","경강선","초월","3687","3511","20230708"
"20230705","안산선","초지","5564","5477","20230708"
"20230705","4호선","총신대입구(이수)","20994","22774","20230708"
"20230705","경춘선","춘천","1139","1048","20230708"
"20230705","3호선","충무로","1","0","20230708"
"20230705","4호선","충무로","31975","33131","20230708"
"20230705","5호선","충정로(경기대입구)","5103","5216","20230708"
"20230705","2호선","충정로(경기대입구)","11852","12363","20230708"
"20230705","경의선","탄현","8596","8108","20230708"
"20230705","장항선","탕정","1379","1256","20230708"
"20230705","7호선","태릉입구","9317","8779","20230708"
"20230705","6호선","태릉입구","5769","6581","20230708"
"20230705","분당선","태평","14257","13794","20230708"
"20230705","경춘선","퇴계원","3946","3623","20230708"
"20230705","경의선","파주","1407","918","20230708"
"20230705","경강선","판교","6169","6285","20230708"
"20230705","중앙선","팔당","804","860","20230708"
"20230705","경춘선","평내호평","6597","6511","20230708"
"20230705","과천선","평촌","19828","19627","20230708"
"20230705","경부선","평택","11871","11911","20230708"
"20230705","경부선","평택지제","4212","4260","20230708"
"20230705","경의선","풍산","6098","5792","20230708"
"20230705","7호선","하계","20837","19409","20230708"
"20230705","5호선","하남검단산","7240","6641","20230708"
"20230705","5호선","하남시청(덕풍?신장)","8186","7864","20230708"
"20230705","5호선","하남풍산","4999","4907","20230708"
"20230705","7호선","학동","27318","28965","20230708"
"20230705","3호선","학여울","1995","2069","20230708"
"20230705","6호선","한강진","9867","11575","20230708"
"20230705","경원선","한남","4368","4358","20230708"
"20230705","안산선","한대앞","9737","9811","20230708"
"20230705","4호선","한성대입구(삼선교)","14538","13837","20230708"
"20230705","9호선2~3단계","한성백제","3447","3096","20230708"
"20230705","2호선","한양대","10601","11292","20230708"
"20230705","분당선","한티","17039","18181","20230708"
"20230705","6호선","합정","14154","14439","20230708"
"20230705","2호선","합정","34422","36798","20230708"
"20230705","5호선","행당","9219","8083","20230708"
"20230705","경의선","행신","8884","8814","20230708"
"20230705","4호선","혜화","38344","38530","20230708"
"20230705","수인선","호구포","4541","4702","20230708"
"20230705","경의선","홍대입구","2041","2467","20230708"
"20230705","공항철도 1호선","홍대입구","13294","12885","20230708"
"20230705","2호선","홍대입구","66607","71366","20230708"
"20230705","3호선","홍제","19064","18214","20230708"
"20230705","우이신설선","화계","3852","3648","20230708"
"20230705","5호선","화곡","31464","29317","20230708"
"20230705","6호선","화랑대(서울여대입구)","12791","9760","20230708"
"20230705","경부선","화서","9028","8698","20230708"
"20230705","경의선","화전","2222","2109","20230708"
"20230705","일산선","화정","18980","19391","20230708"
"20230705","중앙선","회기","26872","25495","20230708"
"20230705","경원선","회룡","13963","13600","20230708"
"20230705","4호선","회현(남대문시장)","28987","30263","20230708"
"20230705","경의선","효창공원앞","3497","3995","20230708"
"20230705","6호선","효창공원앞","8129","7271","20230708"
"20230705","9호선","흑석(중앙대입구)","9444","9647","20230708"
"20230704","우이신설선","4.19민주묘지","3032","2894","20230707"
"20230704","경원선","가능","6780","6709","20230707"
"20230704","8호선","가락시장","8285","9109","20230707"
"20230704","3호선","가락시장","9513","9400","20230707"
"20230704","경부선","가산디지털단지","17987","21564","20230707"
"20230704","7호선","가산디지털단지","51184","50018","20230707"
"20230704","9호선","가양","23341","22648","20230707"
"20230704","우이신설선","가오리","4544","4673","20230707"
"20230704","경의선","가좌","6059","5965","20230707"
"20230704","분당선","가천대","7646","8387","20230707"
"20230704","경춘선","가평","2467","2245","20230707"
"20230704","경인선","간석","6061","5829","20230707"
"20230704","경춘선","갈매","3394","2903","20230707"
"20230704","2호선","강남","91119","86419","20230707"
"20230704","분당선","강남구청","10840","12240","20230707"
"20230704","7호선","강남구청","18587","20104","20230707"
"20230704","5호선","강동","19295","19020","20230707"
"20230704","8호선","강동구청","11495","12131","20230707"
"20230704","경의선","강매","3519","2986","20230707"
"20230704","2호선","강변(동서울터미널)","30248","28093","20230707"
"20230704","5호선","강일","5786","5379","20230707"
"20230704","경춘선","강촌","507","390","20230707"
"20230704","5호선","개롱","7175","7650","20230707"
"20230704","경인선","개봉","22278","22450","20230707"
"20230704","분당선","개포동","5289","5607","20230707"
"20230704","9호선","개화","3034","2011","20230707"
"20230704","5호선","개화산","6207","6036","20230707"
"20230704","5호선","거여","11051","10884","20230707"
"20230704","2호선","건대입구","34533","36369","20230707"
"20230704","7호선","건대입구","14405","14551","20230707"
"20230704","공항철도 1호선","검암","6950","6603","20230707"
"20230704","경강선","경기광주","8480","7820","20230707"
"20230704","과천선","경마공원","1623","1679","20230707"
